<number of tasks>
1000
<cycle time>
1000
<order strength>
0.595
<z_alpha>
1.645
<task times>
1 450 7627.5753
2 757 694.3908
3 467 30581.2241
4 585 9222.6769
5 307 2128.9943
6 591 31406.9856
7 511 19346.7233
8 434 21948.1680
9 479 22771.8729
10 532 17132.0930
11 500 28487.0688
12 424 18262.1440
13 335 16592.3717
14 412 42265.4843
15 467 49555.6943
16 615 25740.6810
17 602 17969.6063
18 415 21220.0315
19 459 24049.9085
20 541 38946.5803
21 528 9633.9807
22 578 44218.8862
23 443 24106.1220
24 725 4441.5834
25 432 32103.8165
26 517 40261.1998
27 370 10759.1339
28 481 39021.0760
29 579 2105.8420
30 445 16748.8414
31 306 11210.8774
32 525 22988.0774
33 531 44718.9358
34 524 8946.2888
35 224 12191.7421
36 616 29724.0523
37 571 17530.3760
38 537 10931.2962
39 754 14527.3324
40 598 30326.3308
41 581 26711.8524
42 410 29020.1760
43 377 23082.6873
44 373 601.0519
45 409 6952.3841
46 365 15592.8314
47 661 21326.8326
48 516 23877.3385
49 621 20453.6713
50 461 17820.8645
51 389 21126.7381
52 625 17479.9147
53 561 2696.9437
54 558 17598.7421
55 500 7336.1324
56 566 20873.5201
57 390 12616.8126
58 92 1824.9457
59 573 239.4449
60 339 13827.4018
61 526 25475.1427
62 673 25646.0212
63 283 15473.7264
64 413 6417.6561
65 432 33049.8055
66 576 41022.0911
67 492 38453.9305
68 436 27300.8317
69 330 16916.5387
70 314 7876.8958
71 437 34428.4230
72 556 2514.3631
73 340 28807.0888
74 665 7553.2728
75 454 12437.9769
76 466 20444.6542
77 767 1647.2902
78 479 32429.7698
79 364 6770.3585
80 384 4410.6297
81 468 1601.5948
82 731 11601.9977
83 414 20079.5165
84 550 45450.9419
85 695 21640.2281
86 552 8476.2801
87 472 27804.7305
88 446 6108.9322
89 275 10547.1851
90 518 36800.1388
91 584 27780.4894
92 476 35523.4358
93 564 44374.5560
94 501 54120.4818
95 662 6929.1331
96 454 4484.6566
97 517 26094.0274
98 430 15448.4771
99 567 46242.3757
100 544 38339.7207
101 485 21596.8518
102 639 18783.6763
103 658 2224.2189
104 620 9992.8684
105 506 28549.4331
106 352 22819.4069
107 634 18250.1101
108 673 7808.1331
109 435 9509.7846
110 455 47378.2736
111 414 12892.1808
112 799 7810.7344
113 225 10054.5627
114 743 9300.2063
115 577 33439.7211
116 442 31448.4628
117 351 8129.1017
118 419 27551.5292
119 455 31179.2390
120 524 9762.5388
121 451 32394.4283
122 342 8582.1712
123 508 42958.1318
124 575 5784.5755
125 317 14031.7025
126 496 44623.4145
127 467 26506.1985
128 608 29959.1513
129 448 10545.0212
130 511 55715.9629
131 282 1277.3524
132 519 22884.6243
133 640 30176.3378
134 390 21161.3477
135 435 11995.2525
136 600 17140.7832
137 616 29244.7491
138 616 286.7093
139 333 7768.9528
140 463 8104.9367
141 637 2706.0212
142 525 19838.1882
143 528 21447.8160
144 537 42225.0362
145 423 2425.9445
146 678 11842.0025
147 119 2453.5763
148 274 14302.0511
149 645 2579.2120
150 447 1843.9754
151 503 38833.2770
152 655 2745.2829
153 476 52550.7331
154 398 5194.8702
155 434 13448.7685
156 401 7704.2202
157 627 15981.5405
158 517 60030.4892
159 555 29505.5724
160 533 16778.0556
161 397 30196.4072
162 594 28796.3382
163 625 2947.0667
164 454 40150.1330
165 452 33242.9796
166 401 26423.3379
167 756 9337.8041
168 618 27478.8241
169 409 10305.3493
170 597 24670.9644
171 371 16306.5840
172 579 33019.4987
173 531 2751.9450
174 529 19259.1689
175 593 1885.7262
176 427 13278.9823
177 319 3611.2064
178 613 20075.7785
179 396 15574.0668
180 569 665.8854
181 425 42745.4778
182 514 27846.7738
183 566 48719.6375
184 357 4114.2321
185 410 26130.7029
186 610 19515.2081
187 286 15947.6785
188 428 34562.8101
189 460 51863.0864
190 418 13612.8711
191 379 10792.5260
192 515 8918.4143
193 524 17038.8077
194 639 7512.8366
195 565 38259.6864
196 578 34719.9812
197 579 17583.7488
198 473 33099.8250
199 544 1194.9782
200 615 20214.4363
201 566 4715.4885
202 449 14189.7905
203 607 30371.8008
204 568 6816.5065
205 123 210.0217
206 516 9477.5378
207 365 25851.6075
208 570 21712.3573
209 627 9877.3884
210 541 52755.5754
211 546 35264.9135
212 574 26965.6495
213 495 28415.0242
214 491 14055.1430
215 564 17377.6114
216 374 26143.7518
217 414 10359.4814
218 575 18219.7471
219 459 34015.0580
220 570 8878.2215
221 479 40289.3266
222 607 20421.2872
223 311 8465.2724
224 637 31206.5354
225 435 16615.5376
226 689 13197.9118
227 410 14157.6678
228 802 4682.5250
229 386 24721.8609
230 460 22079.7120
231 466 49944.8545
232 566 48352.9824
233 443 24514.1807
234 555 10403.7867
235 508 11065.9262
236 424 39813.5307
237 563 11049.4685
238 333 12316.8229
239 393 28971.1471
240 403 8253.4944
241 589 14256.6108
242 470 28895.7780
243 452 16402.7761
244 622 18781.1848
245 646 22687.8025
246 374 31928.6044
247 335 20343.7780
248 438 23966.3155
249 550 3255.5156
250 367 32942.0143
251 392 36735.2109
252 618 24370.9881
253 597 9272.0477
254 597 41961.5837
255 357 2279.6030
256 626 33011.8309
257 546 44209.4928
258 517 54775.9483
259 585 13785.3088
260 398 19327.1130
261 242 7248.2520
262 392 3811.4824
263 551 15924.9890
264 364 26125.5880
265 597 26599.5254
266 656 29514.7707
267 692 6189.6100
268 517 46434.0780
269 242 12836.9816
270 303 13060.4870
271 398 21346.0398
272 491 38327.0984
273 567 38088.0502
274 402 11605.0002
275 578 26230.5520
276 542 25209.1432
277 624 27679.0426
278 468 50321.7206
279 350 29278.6505
280 655 30142.7889
281 347 19154.0049
282 586 29445.1911
283 719 3612.0890
284 388 27141.2936
285 418 35134.0948
286 521 15594.2164
287 802 4942.5500
288 569 44657.5491
289 570 16935.1923
290 446 8977.7753
291 578 2743.0943
292 454 1867.4166
293 428 2480.6991
294 674 8050.1001
295 529 2947.7970
296 482 11550.0643
297 648 13931.0635
298 521 21467.0213
299 754 12625.2347
300 579 20467.9460
301 603 3123.6493
302 513 790.3180
303 516 23974.3789
304 468 36011.5556
305 518 49981.8020
306 641 15880.7103
307 456 38015.5025
308 667 1710.6469
309 524 47708.2335
310 480 19328.0808
311 589 39145.6469
312 518 20716.8448
313 585 44379.4807
314 611 12859.0481
315 639 7497.6891
316 583 10518.9884
317 367 21312.1675
318 544 38316.4172
319 583 10243.1661
320 697 13657.6365
321 397 16872.9439
322 509 12954.1183
323 768 12331.3070
324 645 23361.1078
325 361 23580.9662
326 569 11301.3204
327 235 7610.2976
328 625 25803.0921
329 561 43221.3350
330 505 28956.8536
331 565 15984.4155
332 535 3314.8906
333 581 21145.2659
334 624 6151.9266
335 536 14997.7956
336 363 13234.9622
337 538 53355.4425
338 450 4237.6575
339 355 28029.0928
340 588 6797.6457
341 476 38788.9363
342 568 23360.9906
343 535 12715.2697
344 534 37626.5379
345 508 12593.2299
346 399 23619.0612
347 600 33433.3262
348 376 1976.3889
349 515 43867.2361
350 622 2503.7238
351 372 8427.8964
352 338 10614.2601
353 406 21186.6265
354 369 31272.6872
355 503 63248.7284
356 381 26647.0479
357 463 36578.3634
358 534 21808.4128
359 414 19774.6869
360 586 42629.2365
361 359 6655.1168
362 480 41871.8527
363 464 40115.2490
364 483 51337.9451
365 563 46607.8306
366 399 27858.0849
367 398 31424.4699
368 514 33860.9850
369 646 14405.4252
370 534 28756.1034
371 468 9036.0854
372 648 30684.1901
373 368 5552.2975
374 551 16881.5008
375 368 28119.9875
376 352 14671.4598
377 502 3967.2777
