<number of tasks>
148
<cycle time>
163
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 4.3271
2 30 54.0977
3 7 2.1747
4 47 37.4653
5 29 50.3515
6 8 3.3378
7 39 82.6974
8 37 70.8267
9 32 62.7890
10 29 47.2404
11 17 12.1284
12 11 4.0338
13 32 62.8371
14 15 5.9894
15 53 143.6207
16 53 51.4091
17 8 3.0892
18 24 31.3351
19 24 27.1976
20 8 2.4853
21 7 0.3151
22 8 2.9042
23 14 7.5237
24 13 8.9213
25 10 5.1939
26 25 28.0361
27 11 3.7250
28 25 29.3797
29 11 5.8321
30 29 0.3756
31 25 20.9440
32 10 0.6056
33 14 8.1708
34 41 77.8430
35 42 52.3248
36 47 9.4264
37 7 0.5490
38 80 163.9414
39 7 1.1564
40 41 71.7508
41 47 24.2774
42 16 7.5265
43 32 21.4019
44 66 122.5268
45 80 302.4993
46 7 1.2804
47 41 47.7743
48 13 1.4279
49 47 74.2655
50 33 23.7718
51 34 23.9428
52 11 4.2569
53 18 17.8764
54 25 8.5841
55 7 2.4874
56 28 34.2510
57 12 7.1130
58 52 163.3673
59 14 12.1433
60 3 0.5494
61 3 0.2144
62 8 2.6518
63 16 1.0791
64 33 1.0288
65 8 2.2939
66 18 15.2703
67 10 1.0433
68 14 3.9869
69 28 42.1087
70 11 5.1107
71 18 9.8647
72 25 20.6844
73 40 28.8085
74 40 0.4199
75 1 0.0168
76 5 0.5932
77 28 23.0480
78 8 2.4833
79 81 61.1212
80 7 2.0089
81 26 24.5238
82 10 1.4657
83 21 19.9168
84 26 7.8059
85 20 9.6513
86 21 16.0180
87 47 26.2028
88 23 22.3686
89 13 1.4398
90 19 8.2248
91 15 10.4028
92 35 44.9358
93 26 23.0913
94 46 62.0988
95 20 13.2090
96 31 22.5726
97 19 6.3822
98 34 14.9502
99 51 155.9777
100 39 32.5813
101 30 42.5562
102 26 13.8884
103 13 6.6074
104 45 39.6471
105 58 29.4280
106 28 40.4572
107 8 1.6433
108 83 233.8649
109 40 36.2028
110 34 61.9898
111 23 23.1195
112 62 6.5747
113 11 6.6074
114 19 9.2715
115 14 3.6201
116 31 34.7370
117 32 41.1507
118 26 38.3334
119 55 133.4238
120 31 8.4417
121 32 55.8715
122 26 2.1320
123 19 19.0265
124 14 3.2607
125 19 15.8638
126 48 29.7408
127 55 80.4651
128 8 0.8621
129 11 5.0450
130 27 21.2210
131 18 5.8137
132 36 13.6143
133 23 6.3124
134 20 7.8952
135 46 120.4993
136 64 88.9136
137 22 17.4418
138 15 4.5299
139 34 27.9431
140 22 13.8991
141 51 34.2263
142 48 8.1730
143 64 238.2904
144 70 297.8204
145 37 25.4302
146 64 13.4847
147 78 196.2497
148 78 306.7797
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
