<number of tasks>
148
<cycle time>
118
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 2.9505
2 30 23.6870
3 7 1.3547
4 47 79.4790
5 29 50.8747
6 8 1.7489
7 39 46.6331
8 37 25.9214
9 32 15.3433
10 29 31.5883
11 17 5.8980
12 11 7.2094
13 32 53.9251
14 15 7.4132
15 53 10.6207
16 53 116.4470
17 8 0.2342
18 24 9.5713
19 24 15.2064
20 8 1.5634
21 7 0.1636
22 8 3.9281
23 14 8.2088
24 13 5.6349
25 10 0.1064
26 25 1.7133
27 11 0.8180
28 25 11.9673
29 11 2.7894
30 29 6.1008
31 25 28.4409
32 10 3.6480
33 14 7.9987
34 41 41.9883
35 42 33.3843
36 47 98.2623
37 7 3.0090
38 80 348.7581
39 7 2.0836
40 41 95.2117
41 47 110.0912
42 16 3.3148
43 32 5.5601
44 66 180.1830
45 80 313.4692
46 7 2.6502
47 41 38.7582
48 13 7.8350
49 47 48.5510
50 33 49.7040
51 34 56.2943
52 11 1.6827
53 18 9.0242
54 25 10.1287
55 7 1.2063
56 28 1.6899
57 12 1.7782
58 52 18.3397
59 14 7.0904
60 3 0.1691
61 3 0.4175
62 8 3.7703
63 16 8.5851
64 33 60.7566
65 8 2.7035
66 18 8.8948
67 10 5.0191
68 14 10.3900
69 28 27.2152
70 11 5.7325
71 18 15.6341
72 25 17.3326
73 40 3.5476
74 40 83.0403
75 1 0.0242
76 5 0.2983
77 28 28.6724
78 8 0.9642
79 81 78.2027
80 7 2.6021
81 26 18.1278
82 10 1.3272
83 21 11.9728
84 26 37.6816
85 20 11.0593
86 21 16.0843
87 47 60.6475
88 23 15.8659
89 13 2.2237
90 19 11.7428
91 15 4.7545
92 35 30.9053
93 26 38.4963
94 46 99.9907
95 20 17.7276
96 31 44.4375
97 19 21.5673
98 34 29.4590
99 51 148.8848
100 39 67.3239
101 30 33.1940
102 26 26.5420
103 13 2.1573
104 45 118.4923
105 58 163.2518
106 28 1.9039
107 8 0.7741
108 83 33.1344
109 40 57.5753
110 34 7.8616
111 23 0.7855
112 62 106.5254
113 11 5.0661
114 19 15.6171
115 14 8.4379
116 31 24.6138
117 32 53.7273
118 26 7.5754
119 55 145.8372
120 31 40.0829
121 32 47.8443
122 26 29.2269
123 19 18.9628
124 14 3.1910
125 19 0.1355
126 48 46.5692
127 55 77.0417
128 8 3.6068
129 11 2.8952
130 27 44.1798
131 18 11.2268
132 36 27.0958
133 23 1.4655
134 20 9.9453
135 46 1.1757
136 64 156.4981
137 22 24.0588
138 15 4.0737
139 34 25.2206
140 22 23.4172
141 51 95.2150
142 48 108.6913
143 64 91.4089
144 70 299.0282
145 37 79.5608
146 64 28.6077
147 78 86.9624
148 78 85.0497
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
