<number of tasks>
297
<cycle time>
1659
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 270 11497.9429
2 270 13390.8109
3 130 129.7016
4 148 801.9478
5 190 4153.5589
6 293 19975.0877
7 348 27327.9261
8 182 8277.6509
9 490 41976.6058
10 212 8389.7316
11 248 12165.7000
12 248 13910.8959
13 248 4161.4553
14 248 11402.9248
15 248 5646.0600
16 268 1088.6918
17 268 1480.5522
18 268 8213.1675
19 288 1641.0822
20 248 7361.6580
21 268 3153.5240
22 60 838.1873
23 268 12449.8317
24 240 2884.4147
25 240 9803.8590
26 171 5473.9383
27 490 32138.4572
28 182 681.3477
29 170 1253.4441
30 306 7707.9899
31 108 2642.8987
32 248 4807.2889
33 190 150.2986
34 240 4387.8311
35 339 27079.0419
36 288 160.5558
37 248 12829.9704
38 455 8779.7153
39 268 17902.2428
40 270 3252.7971
41 180 2035.9112
42 121 1971.3920
43 270 4883.3669
44 440 7630.3799
45 249 11137.3791
46 194 3811.1158
47 162 5537.8331
48 130 3451.3225
49 388 6076.2158
50 90 995.0491
51 212 10277.8541
52 246 14474.6036
53 188 240.8586
54 270 12042.6614
55 160 2380.9139
56 79 1555.2134
57 466 17846.5792
58 240 7606.6592
59 137 763.2780
60 184 6006.7960
61 110 920.9876
62 275 16646.2097
63 149 4475.2513
64 280 5788.0092
65 119 2363.8525
66 184 7195.9765
67 140 1229.5496
68 150 56.5860
69 190 3756.7790
70 150 330.8472
71 150 1674.6996
72 284 11474.2475
73 192 5379.3752
74 347 4640.5806
75 232 11247.3199
76 140 3126.1322
77 608 76564.1928
78 80 137.9856
79 40 97.9068
80 130 2299.1499
81 110 1634.4714
82 350 29968.6834
83 140 411.8345
84 240 13847.8391
85 240 5561.3498
86 90 1746.2158
87 54 412.1587
88 294 6990.1769
89 203 7895.4717
90 150 2200.7213
91 270 13451.4010
92 155 1538.2903
93 190 304.6512
94 78 1370.0439
95 140 454.9813
96 241 3031.4248
97 430 17892.6715
98 90 1956.3487
99 110 2380.9369
100 9 9.6368
101 430 26858.9776
102 130 155.3625
103 289 15795.2734
104 110 213.4074
105 160 4348.1170
106 442 17178.4490
107 159 1861.1299
108 250 12416.1733
109 190 6719.4580
110 184 1359.0873
111 690 106321.9243
112 72 817.6577
113 190 6401.7333
114 190 6066.4365
115 90 36.2265
116 889 104025.9312
117 170 75.8705
118 155 847.3312
119 190 2984.1933
120 130 3469.6549
121 390 10318.6515
122 301 9527.7132
123 54 446.8263
124 227 5005.0704
125 142 2175.8741
126 184 3518.5375
127 741 40894.5475
128 868 75016.3538
129 230 368.2944
130 121 1820.7481
131 320 7588.9383
132 126 3840.2515
133 440 31653.9219
134 127 3109.5156
135 134 3435.6566
136 150 3538.6638
137 140 31.5351
138 110 1117.0301
139 320 4071.0098
140 250 11623.1425
141 232 13230.0308
142 188 6443.1886
143 250 5547.4995
144 377 21074.5962
145 90 124.6518
146 140 3628.3236
147 90 1566.9576
148 90 1481.2017
149 70 130.5570
150 90 992.9171
151 110 1748.4264
152 150 2755.8353
153 101 742.1013
154 377 3306.7056
155 118 3365.6988
156 290 10447.7737
157 209 3391.7680
158 150 333.1324
159 150 706.5674
160 79 452.6933
161 150 1891.2355
162 91 1837.8545
163 59 266.2910
164 218 3060.9392
165 351 28354.1534
166 873 137738.4905
167 130 1902.7075
168 68 446.0752
169 126 2085.6814
170 120 3578.5065
171 227 10650.5950
172 198 207.0315
173 132 472.2867
174 121 3367.6935
175 150 2844.6446
176 100 2479.3236
177 38 191.5996
178 70 564.8808
179 355 28663.7176
180 284 419.1753
181 122 392.4765
182 75 1108.1340
183 160 5501.4372
184 140 2498.1812
185 520 7492.2503
186 99 1244.7971
187 182 312.4185
188 80 348.5043
189 514 35358.6222
190 96 313.2511
191 50 484.6975
192 272 1430.7969
193 226 4118.9166
194 194 3079.9602
195 164 1234.2159
196 96 2096.9982
197 107 43.7602
198 108 1211.1404
199 167 4612.5752
200 98 1377.8873
201 82 956.2187
202 482 6743.5182
203 72 1244.1207
204 50 590.5137
205 130 2193.9799
206 230 3879.9158
207 50 545.5889
208 240 10074.7107
209 190 905.5564
210 190 5800.0333
211 240 1959.7909
212 74 1103.4066
213 139 2061.0363
214 339 24595.0003
215 260 5174.0064
216 132 1907.1034
217 550 72559.0150
218 420 20188.4767
219 152 5660.9707
220 12 35.3590
221 90 1335.7036
222 5 3.4605
223 128 3926.4700
224 100 1772.7037
225 120 2509.8140
226 100 1155.9651
227 320 21822.2383
228 835 134603.4382
229 740 117700.3918
230 223 970.7321
231 100 1923.0675
232 390 30347.5832
233 140 3405.3566
234 304 13517.7253
235 120 3401.3427
236 403 12761.1039
237 21 101.5231
238 246 7486.6633
239 160 4737.6713
240 1019 55013.8274
241 34 92.0305
242 120 3320.3582
243 68 545.1863
244 910 116313.3963
245 302 18589.8032
246 778 66812.2346
247 101 2404.6294
248 1310 28835.1499
249 20 47.5833
250 278 16744.2543
251 81 1296.6318
252 290 8318.2704
253 100 192.2271
254 372 33980.8661
255 72 1290.0364
256 28 148.7316
257 90 276.7509
258 250 4690.7038
259 144 2672.7227
260 303 22667.2750
261 220 7223.6540
262 58 386.5791
263 224 9018.4170
264 211 11103.3478
265 99 287.7878
266 44 256.7643
267 120 1546.3300
268 70 543.6811
269 421 8271.5744
270 231 5401.1048
271 214 3693.6240
272 196 6118.0244
273 280 4188.9596
274 398 25073.7874
275 72 1225.2528
276 280 14329.6080
277 356 29204.6179
278 193 181.6361
279 140 4393.0402
280 130 3316.0521
281 300 3464.9663
282 456 15288.4947
283 7 1.9443
284 170 5302.1056
285 252 8485.0580
286 210 3045.5540
287 308 14533.2703
288 308 16948.8964
289 121 1701.9187
290 52 342.7926
291 426 26425.7308
292 104 614.5087
293 1386 18580.7468
294 527 12779.0438
295 968 38786.8799
296 1047 88661.8335
297 538 2971.5136
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
