<number of tasks>
1000
<cycle time>
1000
<order strength>
0.198
<z_alpha>
1.280
<task times>
1 176 6326.7564
2 127 1490.7405
3 33 19.2732
4 175 3459.7199
5 553 27061.4071
6 160 1424.5862
7 179 7994.9684
8 273 9464.7684
9 139 68.8365
10 267 13514.2969
11 212 2832.1447
12 512 48527.5774
13 51 157.0372
14 165 6614.3590
15 157 2734.2279
16 294 5964.9488
17 344 9623.4342
18 399 27267.6503
19 503 6998.8241
20 45 219.6090
21 259 4667.8765
22 114 2309.7796
23 480 39655.4038
24 82 355.3598
25 286 7432.7139
26 78 405.0906
27 61 638.2424
28 386 18653.4297
29 233 5853.7497
30 304 1061.9792
31 516 22713.7916
32 65 971.9288
33 83 1626.2327
34 184 2430.6246
35 567 27157.6757
36 113 1555.3775
37 222 1312.6598
38 466 38113.3363
39 128 217.4371
40 197 4745.5957
41 203 1753.4075
42 112 2641.5836
43 131 2201.6745
44 48 454.5060
45 26 83.8786
46 252 9152.3825
47 184 5841.7532
48 376 4611.3845
49 536 7412.7588
50 145 2037.8402
51 171 2323.6880
52 180 1037.6025
53 207 4161.7743
54 36 206.8007
55 151 371.9499
56 408 12832.6223
57 69 773.7067
58 433 10618.3861
59 86 848.9508
60 480 22926.6745
61 82 1343.6620
62 511 62029.3050
63 580 14243.8817
64 399 38942.1304
65 93 677.9501
66 369 14120.2899
67 500 26491.9813
68 498 53434.8588
69 153 1125.4143
70 242 4196.7267
71 74 451.6774
72 506 6291.4785
73 318 18793.7040
74 250 713.2428
75 526 42194.2870
76 50 133.5090
77 539 12861.3767
78 137 2649.8854
79 238 3254.5548
80 149 2999.3953
81 487 49602.6663
82 49 290.7619
83 258 11992.1032
84 179 501.8073
85 195 4592.9108
86 555 31841.5427
87 258 13113.3616
88 177 4587.4167
89 66 841.9277
90 345 17991.5741
91 74 1024.8527
92 113 2468.0305
93 287 11907.1046
94 137 4408.2300
95 242 2067.3486
96 385 4804.6727
97 171 5873.7541
98 389 34669.1307
99 443 15222.8039
100 95 1315.7785
101 73 192.6538
102 125 2109.5464
103 462 29792.4047
104 103 1638.8606
105 130 2165.5650
106 182 5331.7134
107 529 10050.4882
108 114 2466.6473
109 364 19282.3667
110 154 3938.7352
111 356 16859.1231
112 271 16523.7824
113 28 52.7015
114 51 161.2434
115 106 76.9405
116 134 696.7228
117 48 53.0335
118 237 1471.1385
119 91 1303.1643
120 35 250.8280
121 153 2091.2643
122 316 11904.9757
123 283 11964.4315
124 300 20329.1944
125 489 38710.9563
126 493 3785.7265
127 76 465.9703
128 224 5128.4498
129 370 33577.4900
130 205 10465.4376
131 48 334.3905
132 167 2494.9563
133 268 8147.1938
134 169 6340.4634
135 43 269.5169
136 140 4830.6707
137 200 1222.9380
138 96 417.2043
139 474 32425.3419
140 236 11975.3115
141 481 15437.0179
142 30 7.0369
143 59 500.1045
144 246 11108.1820
145 327 17403.6079
146 498 45972.6862
147 108 688.1058
148 312 9040.6409
149 166 2442.7839
150 499 25925.8925
151 532 23083.2920
152 95 1776.8105
153 111 2450.0719
154 390 12642.9748
155 436 917.4146
156 438 27615.1970
157 184 424.2239
158 75 657.2820
159 44 95.3772
160 243 175.9217
161 330 19359.4345
162 280 10043.8196
163 140 2343.2021
164 169 1210.4972
165 75 333.2968
166 181 2004.8969
167 535 28512.0801
168 68 329.9544
169 531 32525.0801
170 137 1310.4057
171 22 75.3978
172 568 2451.3489
173 130 3056.9403
174 545 35718.4491
175 294 19308.4981
176 196 7006.1480
177 176 477.9605
178 105 1527.8043
179 159 4950.4440
180 51 348.1668
181 54 476.4986
182 197 4680.4797
183 103 1321.8757
184 311 9351.1375
185 125 3472.2120
186 385 2836.8674
187 432 15316.6864
188 189 5235.3862
189 282 279.0474
190 284 3610.4008
191 110 1687.4793
192 557 7811.2924
193 140 3618.3748
194 570 19920.2480
195 264 14517.5163
196 54 78.8896
197 519 14332.8295
198 601 15500.8267
199 31 36.3327
200 198 7933.7305
201 231 2239.2341
202 479 16645.2313
203 259 13759.0242
204 229 4905.7972
205 271 5242.8781
206 180 3613.6267
207 501 25858.2920
208 48 291.8715
209 311 17583.7247
210 547 19841.7109
211 188 7119.5569
212 213 8197.5851
213 205 4892.2141
214 48 145.8547
215 53 365.1822
216 118 2984.9280
217 318 16693.5475
218 208 389.7879
219 466 2404.7575
220 216 1280.4630
221 82 553.5896
222 101 539.5004
223 350 23400.2579
224 303 20160.0716
225 279 4711.0782
226 70 726.2194
227 133 3740.5424
228 70 282.4916
229 381 14555.0329
230 138 4267.1572
231 86 1214.4580
232 161 227.0033
233 286 15722.0755
234 75 1075.6749
235 101 514.5474
236 137 3892.7285
237 209 8019.0711
238 220 11139.7911
239 67 332.1235
240 396 9214.6111
241 483 49699.1370
242 45 315.7704
243 318 5073.2064
244 187 5466.4405
245 589 23173.8748
246 182 2313.4721
247 552 38066.1753
248 87 903.0152
249 281 16649.8381
250 26 98.4263
251 74 9.6441
252 266 13101.9775
253 207 2379.2112
254 514 48144.6702
255 231 953.3045
256 161 5019.9568
257 307 7029.7703
258 98 801.8799
259 345 11217.0458
260 147 221.9226
261 417 11642.1580
262 500 7972.6999
263 85 350.1257
264 125 685.6266
265 194 9108.4874
266 54 368.9608
267 334 21772.5616
268 259 14239.4391
269 503 57074.0131
270 104 787.7087
271 205 9352.9839
272 61 221.6706
273 101 1632.6927
274 482 21614.8614
275 186 2450.9232
276 79 1042.1311
277 163 4080.6194
278 61 465.9860
279 22 116.1598
280 209 4073.3914
281 141 2460.2887
282 241 5211.9041
283 128 1541.5430
284 173 6278.0864
285 574 20175.5760
286 135 2004.4788
287 87 437.6005
288 96 1502.4344
289 267 2289.4543
290 359 28175.5762
291 354 11661.5286
292 106 2142.0487
293 338 7785.5251
294 422 44333.4985
295 44 114.2984
296 45 306.9738
297 167 3260.0778
298 479 54971.8300
299 82 383.3109
300 48 450.7275
301 30 142.6573
302 48 8.5882
303 91 1690.3350
304 212 10893.8066
305 456 14661.4653
306 221 1545.4210
307 46 76.2329
308 580 27022.9388
309 231 4685.3625
310 28 142.2269
311 125 259.5075
312 265 4709.3427
313 417 34594.0982
314 208 6668.0429
315 280 14235.9630
316 331 17492.8109
317 71 423.7153
318 68 545.5757
319 234 8466.0816
320 28 186.4497
321 436 30632.4723
322 530 35850.2915
323 45 273.3417
324 97 468.8879
325 449 8194.4147
326 162 4012.2317
327 97 132.1692
328 247 15181.8067
329 477 38605.6910
330 154 2042.7605
331 574 28918.6170
332 150 1860.5491
333 136 2228.7636
334 419 30367.0557
335 271 848.7208
336 165 380.4691
337 480 44688.9207
338 128 3145.3898
339 297 15821.4286
340 277 9759.5513
341 345 27623.7284
342 96 1027.0823
343 117 928.5342
344 398 13002.8750
345 82 1053.0093
346 208 10021.8092
347 556 45494.6581
348 39 279.3532
349 516 51388.5217
350 328 12960.7528
351 220 7911.0583
352 109 2029.2564
353 326 16217.8809
354 298 16074.8277
355 93 757.5394
356 496 44167.1752
357 496 26109.2832
358 496 26183.2700
359 130 3774.3214
360 154 1418.0729
361 72 1078.0096
362 300 16776.8426
363 189 2537.5089
364 225 4903.8644
365 148 1322.3535
366 277 4760.9255
367 463 36698.2117
368 279 5402.9278
369 583 13496.8380
370 151 3307.4208
371 86 1270.9968
372 194 689.2112
373 23 111.4909
374 152 2602.1412
375 48 221.5013
376 399 9568.0751
377 35 124.2187
378 494 60913.0127
379 173 2489.8456
380 113 147.7498
381 490 11495.3602
382 150 775.6589
383 96 1698.3169
384 69 419.5231
385 503 3181.5531
386 378 3671.4932
