<number of tasks>
1000
<cycle time>
1000
<order strength>
0.196
<z_alpha>
1.280
<task times>
1 72 4.5030
2 179 247.2154
3 73 243.7981
4 59 207.8613
5 189 764.3773
6 290 1998.8169
7 222 2084.1825
8 27 31.3220
9 57 90.1266
10 321 6254.7956
11 135 1086.0228
12 54 38.6328
13 208 258.4627
14 203 2141.9372
15 121 582.5387
16 118 469.1057
17 174 1144.9862
18 116 201.6251
19 81 45.4566
20 258 2841.0240
21 173 1513.5251
22 32 31.1752
23 101 624.0492
24 101 445.3405
25 214 1434.9597
26 227 3136.3595
27 29 10.7202
28 51 91.3098
29 95 409.7540
30 130 736.1471
31 204 931.7210
32 44 83.6144
33 56 184.1415
34 204 702.9345
35 153 515.3011
36 34 42.8588
37 186 1089.5976
38 111 754.3386
39 119 7.1026
40 98 320.4702
41 148 144.0256
42 24 33.8280
43 125 176.5924
44 53 160.4755
45 218 891.8082
46 118 731.5298
47 313 2024.8371
48 87 102.1471
49 181 2013.1514
50 45 126.4643
51 181 1413.8007
52 106 679.3883
53 75 184.1963
54 193 960.0828
55 113 649.5535
56 218 13.9154
57 181 1504.2598
58 183 1866.0700
59 303 3936.4496
60 217 1878.7440
61 240 3239.2052
62 93 341.9702
63 80 145.6678
64 121 44.1500
65 52 77.0040
66 106 418.2807
67 228 2339.2200
68 60 22.6170
69 111 157.8690
70 131 310.2715
71 143 291.4501
72 156 1006.7244
73 117 804.9287
74 34 50.4356
75 156 1295.5234
76 81 383.3863
77 170 981.8391
78 53 16.6522
79 106 173.7813
80 219 2628.8926
81 52 110.7824
82 248 1690.8797
83 213 2104.7706
84 75 303.0256
85 83 239.4730
86 119 563.6840
87 75 179.0955
88 52 131.9797
89 157 825.5453
90 53 139.1525
91 116 184.2672
92 284 2916.8985
93 192 2166.0182
94 39 26.6276
95 121 327.8155
96 134 385.0085
97 295 3987.3448
98 197 1433.8820
99 99 93.3888
100 42 17.6260
101 263 701.1943
102 53 10.3842
103 67 200.8382
104 202 2460.8481
105 59 33.6653
106 95 545.6499
107 236 1292.1250
108 87 469.5141
109 167 1292.4903
110 81 35.8599
111 85 64.9529
112 91 418.4736
113 133 496.1356
114 235 1053.5030
115 55 43.4879
116 129 285.1440
117 119 180.2588
118 198 2105.7780
119 113 165.5511
120 87 448.2802
121 97 316.7311
122 115 223.8282
123 67 55.8959
124 129 961.5869
125 35 10.9018
126 173 1584.7986
127 86 429.8254
128 262 3809.9051
129 49 128.3755
130 127 863.3326
131 52 128.0179
132 152 299.0890
133 123 405.4157
134 209 2331.5570
135 96 151.7574
136 21 15.3414
137 107 702.0079
138 140 1059.0366
139 159 1080.2692
140 236 3365.8364
141 213 165.5955
142 246 3485.3795
143 68 116.3929
144 86 303.0452
145 44 48.7936
146 284 1781.5430
147 137 802.5454
148 273 4574.1955
149 60 65.1907
150 46 44.2652
151 39 22.8967
152 59 38.1767
153 211 2194.9729
154 92 4.4147
155 188 1072.0154
156 137 234.4873
157 120 407.8574
158 141 502.1095
159 255 2125.4231
160 64 114.3708
161 107 342.2464
162 260 2275.4513
163 162 1635.5555
164 274 2663.4068
165 48 24.1272
166 181 868.3834
167 331 6739.5159
168 65 89.8327
169 123 757.1328
170 267 3012.4553
171 128 134.3042
172 225 1351.3488
173 298 4857.1379
174 33 9.9083
175 64 252.1235
176 117 617.8174
177 132 182.0354
178 123 772.2916
179 300 1075.8020
180 117 383.8366
181 86 95.9738
182 80 323.6733
183 169 122.6996
184 165 44.3801
185 129 550.1633
186 117 322.8917
187 24 16.6285
188 70 139.3868
189 134 908.4118
190 54 105.3054
191 84 285.4325
192 280 2938.8078
193 172 1156.9374
194 296 5353.8692
195 161 1140.2819
196 181 210.2777
197 106 128.8352
198 171 1560.7820
199 103 452.7916
200 132 457.3583
201 159 531.0926
202 91 210.6737
203 198 183.4726
204 30 31.9163
205 117 163.4500
206 124 205.2279
207 158 1162.0523
208 118 91.3123
209 111 481.8456
210 111 165.3424
211 182 710.5154
212 53 19.1348
213 125 40.3141
214 69 16.3224
215 107 240.3899
216 150 1221.3379
217 346 3662.0485
218 161 244.9266
219 177 264.4510
220 91 393.1031
221 119 504.4338
222 70 210.5355
223 187 1714.7741
224 72 58.6919
225 192 1992.0196
226 174 215.3577
227 79 32.7788
228 214 1338.4290
229 287 4723.9562
230 167 1610.0593
231 24 15.5644
232 102 280.5933
233 106 451.9788
234 139 69.2213
235 86 148.0748
236 151 633.5470
237 115 289.3970
238 189 512.1327
239 208 67.4828
240 351 4417.2741
241 135 156.3197
242 234 1286.4884
243 64 156.3636
244 117 90.9349
245 130 913.3794
246 77 159.4344
247 134 804.1693
248 242 2634.1815
249 114 191.8356
250 107 628.5824
251 81 202.1323
252 126 391.2505
253 95 494.4808
254 208 1914.7451
255 59 186.4117
256 100 507.0822
257 175 112.8489
258 151 2.9846
259 105 492.6433
260 69 274.9307
261 120 739.0307
262 165 751.9030
263 142 1199.3099
264 88 462.6144
265 162 578.5989
266 52 53.5461
267 290 3767.9333
268 31 19.5746
269 194 1217.8486
270 171 1308.5085
271 336 6941.6824
272 173 818.8975
273 181 524.0556
274 105 325.1520
275 150 1199.8452
276 42 23.4569
277 147 459.1787
278 81 153.7365
279 268 476.4155
280 25 30.1463
281 127 191.9130
282 224 441.6538
283 84 364.9421
284 179 1243.9444
285 121 682.7768
286 85 109.7619
287 109 52.5136
288 110 460.0907
289 108 74.2844
290 129 599.8400
291 203 2188.4175
292 193 1352.6181
293 121 115.7214
294 49 86.4382
295 213 1413.1616
296 77 348.4239
297 68 214.4925
298 116 143.2412
299 75 321.5036
300 87 122.7036
301 175 1356.3207
302 58 53.3499
303 126 289.0497
304 211 511.7677
305 32 5.4581
306 111 291.0611
307 185 1119.6525
308 41 26.2784
309 153 583.2424
310 216 1916.4261
311 277 3388.9141
312 21 13.4166
313 162 876.6529
314 244 3039.9606
315 219 950.4583
316 51 149.2290
317 223 1527.4644
318 365 3927.7607
319 121 52.6843
320 203 2257.0722
321 158 276.7413
322 315 5216.5076
323 55 6.6345
324 231 1959.3661
325 208 240.9911
326 190 1004.4962
327 76 310.3027
328 353 2338.7816
329 28 16.9160
330 32 62.3006
331 98 27.6712
332 140 769.7858
333 49 124.6735
334 42 102.1726
335 92 113.7508
336 133 896.7657
337 195 1350.0935
338 102 170.0215
339 29 32.9676
340 203 603.0927
341 49 70.7920
342 167 598.9689
343 94 481.4957
344 160 1380.8891
345 115 529.7472
346 35 10.0174
347 262 2837.1919
348 74 125.3422
349 85 123.3098
350 152 700.5781
351 42 36.8186
352 309 1484.4353
353 192 1286.0636
354 190 2253.8032
355 48 53.3692
356 271 4361.8877
357 32 26.7532
358 69 80.0667
359 128 507.2629
360 179 1241.7749
361 150 834.8388
362 45 92.3735
363 240 1717.8632
364 94 176.3533
365 136 812.9959
366 179 1258.1941
367 124 829.8620
368 235 1799.8543
369 56 181.4198
370 210 1661.4810
371 31 22.0839
372 184 44.0361
373 161 870.2587
374 138 1108.6543
375 273 4141.2310
376 170 1722.6884
377 89 468.7484
378 114 89.0715
379 118 684.1445
380 50 95.7092
381 176 1058.2095
382 47 35.6540
383 178 1391.5446
384 48 50.6809
385 176 884.4853
386 222 2478.1935
387 75 47.6089
388 287 3129.8764
389 183 1638.9058
390 196 882.4253
391 213 1511.8906
392 141 112.7558
393 98 49.0381
394 74 207.1622
395 22 24.7672
396 103 380.3729
397 180 295.5340
398 321 3626.6491
399 161 1434.3872
400 96 535.2217
401 49 22.2736
402 64 133.5096
403 172 777.5943
404 178 979.2855
405 67 87.4833
