<number of tasks>
148
<cycle time>
133
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 45.3625
2 30 21.5311
3 7 7.8189
4 47 300.9988
5 29 154.9921
6 8 0.7456
7 39 14.4970
8 37 182.4942
9 32 138.3284
10 29 67.3777
11 17 40.0263
12 11 16.4372
13 32 175.3481
14 15 15.2495
15 53 53.0051
16 53 231.1677
17 8 15.7692
18 24 104.2652
19 24 138.5622
20 8 10.3401
21 7 7.9327
22 8 1.7050
23 14 17.8793
24 13 10.8465
25 10 24.6841
26 25 58.2005
27 11 14.7089
28 25 114.0287
29 11 15.7981
30 29 180.1554
31 25 67.1164
32 10 13.7696
33 14 43.8656
34 41 39.2196
35 42 429.0486
36 47 322.5024
37 7 8.5948
38 80 535.1831
39 7 8.4201
40 41 201.5039
41 47 294.6236
42 16 2.3714
43 32 168.5431
44 66 387.9391
45 80 342.0426
46 7 5.1372
47 41 0.5769
48 13 9.0666
49 47 356.1115
50 33 108.6495
51 34 235.9881
52 11 15.1160
53 18 45.6282
54 25 109.6399
55 7 6.5687
56 28 57.9324
57 12 10.1394
58 52 656.2729
59 14 27.0701
60 3 0.3425
61 3 1.9204
62 8 7.4388
63 16 31.2761
64 33 187.8213
65 8 15.2617
66 18 65.5233
67 10 15.7964
68 14 43.1403
69 28 18.9460
70 11 25.0266
71 18 65.8175
72 25 106.3014
73 40 378.4119
74 40 264.1638
75 1 0.0539
76 5 3.8849
77 28 91.1971
78 8 12.2004
79 81 626.6902
80 7 11.2736
81 26 71.8661
82 10 0.3029
83 21 91.4656
84 26 140.9651
85 20 38.2837
86 21 47.3783
87 47 37.7795
88 23 104.9986
89 13 9.3194
90 19 12.1596
91 15 7.4197
92 35 51.8636
93 26 20.3708
94 46 438.1266
95 20 90.4332
96 31 81.0128
97 19 58.5925
98 34 224.2337
99 51 348.5005
100 39 187.5941
101 30 43.7908
102 26 78.8116
103 13 29.8610
104 45 435.0307
105 58 638.2612
106 28 79.4370
107 8 0.7240
108 83 241.2178
109 40 280.7163
110 34 48.0618
111 23 122.8762
112 62 480.8177
113 11 22.6103
114 19 62.4711
115 14 8.2179
116 31 228.7553
117 32 138.2626
118 26 56.0127
119 55 600.3268
120 31 128.0811
121 32 226.6926
122 26 57.3790
123 19 88.5225
124 14 8.6170
125 19 74.0543
126 48 14.4266
127 55 332.9616
128 8 5.1984
129 11 12.5676
130 27 158.7602
131 18 48.1833
132 36 227.4983
133 23 124.8089
134 20 10.9800
135 46 207.5195
136 64 656.9265
137 22 39.6642
138 15 43.8419
139 34 181.4216
140 22 13.1461
141 51 36.8459
142 48 562.9594
143 64 416.8478
144 70 351.2867
145 37 79.8135
146 64 453.0050
147 78 705.2488
148 78 567.4288
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
