<number of tasks>
297
<cycle time>
2322
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 17813.5046
2 270 13265.0252
3 130 4205.1740
4 148 4517.6321
5 190 6436.1592
6 293 19477.9286
7 348 14414.4652
8 182 6217.0055
9 490 24007.4974
10 212 3555.7013
11 248 11250.2742
12 248 4188.1058
13 248 7518.6600
14 248 12035.3451
15 248 9484.5082
16 268 14563.2413
17 268 16630.3699
18 268 6106.9612
19 288 7641.9099
20 248 2402.4030
21 268 10435.3326
22 60 171.7984
23 268 9268.2578
24 240 3901.6053
25 240 2299.9676
26 171 6744.1391
27 490 37790.4517
28 182 3005.5189
29 170 3032.1975
30 306 8578.2126
31 108 1384.2929
32 248 663.0371
33 190 1818.8684
34 240 4270.9809
35 339 8999.5365
36 288 16151.2643
37 248 2382.5410
38 455 37858.8193
39 268 3159.8692
40 270 12707.0084
41 180 7552.9552
42 121 2080.6454
43 270 17493.5621
44 440 38711.1340
45 249 13074.8538
46 194 4460.5557
47 162 3032.5033
48 130 738.7954
49 388 30361.2322
50 90 1322.6303
51 212 618.4602
52 246 7214.5592
53 188 7830.9695
54 270 9153.3802
55 160 2808.3908
56 79 141.2152
57 466 44617.2640
58 240 12093.8262
59 137 727.3640
60 184 5491.3700
61 110 2652.5762
62 275 10715.8147
63 149 3164.3070
64 280 11061.1114
65 119 1314.2989
66 184 5262.1848
67 140 3996.2156
68 150 5293.1031
69 190 6861.9613
70 150 1128.6621
71 150 2053.0636
72 284 16291.3654
73 192 8631.9499
74 347 6622.1225
75 232 5909.6142
76 140 158.0877
77 608 48184.7989
78 80 706.5087
79 40 290.7235
80 130 2743.6649
81 110 3013.4376
82 350 18785.6284
83 140 4002.5571
84 240 10947.4493
85 240 9153.7169
86 90 1805.7799
87 54 716.5842
88 294 17777.1178
89 203 6755.1844
90 150 1931.0948
91 270 6289.5393
92 155 744.2457
93 190 71.3592
94 78 397.1686
95 140 928.7611
96 241 1907.2227
97 430 19651.1387
98 90 321.4309
99 110 1731.1099
100 9 19.0428
101 430 30963.1707
102 130 2779.6183
103 289 2077.9796
104 110 2767.9630
105 160 5246.7773
106 442 34738.6599
107 159 99.3080
108 250 4470.7939
109 190 2554.2096
110 184 6755.5795
111 690 39065.3630
112 72 769.6646
113 190 953.7980
114 190 3246.0582
115 90 92.3346
116 889 141152.4805
117 170 7074.2636
118 155 5346.7215
119 190 5006.1889
120 130 316.2355
121 390 11614.9076
122 301 497.9974
123 54 553.9125
124 227 6465.3602
125 142 2104.0570
126 184 6668.0270
127 741 126281.4904
128 868 48182.9035
129 230 5010.9323
130 121 502.7203
131 320 3705.7180
132 126 242.0119
133 440 23219.3844
134 127 2506.3936
135 134 3079.1021
136 150 4770.0445
137 140 2722.7643
138 110 2756.0047
139 320 3337.1027
140 250 14970.5235
141 232 12191.0411
142 188 7797.0617
143 250 5037.3051
144 377 2503.0584
145 90 1942.7994
146 140 3542.6201
147 90 749.2602
148 90 15.0570
149 70 928.5634
150 90 1842.8133
151 110 2046.1635
152 150 995.9617
153 101 1428.9646
154 377 15175.1166
155 118 2024.7207
156 290 18631.7898
157 209 8578.1259
158 150 458.2160
159 150 2583.0663
160 79 1356.9254
161 150 4000.4545
162 91 1799.2703
163 59 310.6175
164 218 4502.0867
165 351 25000.6178
166 873 30865.9854
167 130 3910.9759
168 68 875.5114
169 126 666.8472
170 120 2902.8967
171 227 8932.8930
172 198 9572.9639
173 132 397.3449
174 121 3291.4689
175 150 2003.5574
176 100 895.8651
177 38 344.3012
178 70 291.2730
179 355 4772.7085
180 284 6444.7184
181 122 2320.1935
182 75 845.1753
183 160 1547.0700
184 140 781.1316
185 520 22535.2914
186 99 960.6721
187 182 547.3638
188 80 1072.3873
189 514 55934.5931
190 96 882.2094
191 50 454.6027
192 272 11037.6557
193 226 3677.0863
194 194 1735.1336
195 164 2961.8980
196 96 1677.0796
197 107 1301.9479
198 108 1037.0480
199 167 6810.6920
200 98 455.9985
201 82 316.4060
202 482 37661.0975
203 72 243.3357
204 50 414.7398
205 130 4011.1781
206 230 11994.6654
207 50 83.7363
208 240 13740.6984
209 190 2148.0321
210 190 2052.8136
211 240 941.8893
212 74 622.4252
213 139 1781.8725
214 339 28347.1323
215 260 4182.8947
216 132 701.3577
217 550 42988.1519
218 420 42623.7625
219 152 2484.9020
220 12 18.1707
221 90 1857.6976
222 5 5.4054
223 128 2018.7650
224 100 1104.3899
225 120 1909.1450
226 100 340.8766
227 320 3587.7751
228 835 16814.8454
229 740 117360.2277
230 223 11033.1931
231 100 1776.0873
232 390 37583.9065
233 140 163.0390
234 304 13260.8458
235 120 3229.3545
236 403 37062.3091
237 21 56.8791
238 246 876.1582
239 160 1895.2110
240 1019 148815.2662
241 34 120.6224
242 120 2740.8185
243 68 94.6722
244 910 54441.9302
245 302 10482.1501
246 778 48194.5454
247 101 1843.4379
248 1310 233636.1119
249 20 96.7614
250 278 7387.7429
251 81 258.6664
252 290 20927.0562
253 100 2423.8329
254 372 14066.9487
255 72 450.3511
256 28 101.8717
257 90 986.2824
258 250 14240.4710
259 144 2124.4659
260 303 3264.5448
261 220 10551.0584
262 58 120.1620
263 224 9866.5221
264 211 8163.9323
265 99 785.8348
266 44 310.3608
267 120 3261.2669
268 70 503.9833
269 421 5681.5161
270 231 3539.4985
271 214 5900.6385
272 196 6635.6544
273 280 14552.9827
274 398 33546.4354
275 72 520.2426
276 280 15834.3657
277 356 28983.6381
278 193 1095.6871
279 140 4145.6040
280 130 3379.4932
281 300 5741.3858
282 456 12324.6309
283 7 5.2279
284 170 2549.9258
285 252 12700.1756
286 210 9830.4622
287 308 1156.8071
288 308 23500.6450
289 121 365.2634
290 52 635.5752
291 426 14384.6541
292 104 473.5873
293 1386 23866.0753
294 527 2293.7784
295 968 142142.8000
296 1047 89185.2632
297 538 23428.2372
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
