<number of tasks>
297
<cycle time>
1452
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 1739.2527
2 270 618.0939
3 130 978.6155
4 148 91.0656
5 190 437.0617
6 293 579.1659
7 348 2951.5813
8 182 86.0310
9 490 5314.4910
10 212 705.8465
11 248 3597.3979
12 248 1290.4190
13 248 3476.4927
14 248 2539.9646
15 248 2081.9586
16 268 1731.3161
17 268 1613.6016
18 268 1110.7853
19 288 2607.3452
20 248 3174.2827
21 268 3812.4685
22 60 3.7644
23 268 3736.8827
24 240 1861.2669
25 240 394.5259
26 171 650.2555
27 490 12908.0867
28 182 188.3557
29 170 1755.0807
30 306 5530.7029
31 108 42.2836
32 248 2827.7794
33 190 2108.8799
34 240 2574.1175
35 339 1870.3104
36 288 1665.9840
37 248 2432.8211
38 455 5577.9687
39 268 3428.4118
40 270 3195.9254
41 180 67.2506
42 121 789.6283
43 270 3046.8233
44 440 8680.7041
45 249 3658.9844
46 194 766.0030
47 162 388.6921
48 130 962.6808
49 388 5279.1555
50 90 204.0525
51 212 2114.9487
52 246 3392.4830
53 188 1348.1158
54 270 366.6849
55 160 198.6059
56 79 31.1027
57 466 13310.3188
58 240 1347.9560
59 137 690.1470
60 184 873.8003
61 110 395.8770
62 275 1978.8451
63 149 1069.9636
64 280 901.5006
65 119 421.1090
66 184 1617.3604
67 140 1213.3695
68 150 272.0323
69 190 1470.1598
70 150 131.3360
71 150 452.1763
72 284 1169.4975
73 192 1910.2502
74 347 3756.7266
75 232 2033.4226
76 140 1198.0551
77 608 4400.6983
78 80 338.3842
79 40 77.9392
80 130 695.3944
81 110 461.0583
82 350 5372.0820
83 140 1211.6295
84 240 3239.3470
85 240 2341.3921
86 90 131.5378
87 54 23.5663
88 294 1486.6672
89 203 2154.1652
90 150 1090.6709
91 270 3409.5928
92 155 162.5082
93 190 1153.5388
94 78 304.2665
95 140 213.4995
96 241 1760.3811
97 430 8689.5618
98 90 312.4262
99 110 122.7063
100 9 1.6407
101 430 9841.4351
102 130 293.2195
103 289 1033.2024
104 110 262.0797
105 160 788.2637
106 442 1887.6964
107 159 1544.5965
108 250 627.4675
109 190 1298.8978
110 184 351.9231
111 690 7819.0959
112 72 240.4715
113 190 1482.0083
114 190 850.6640
115 90 77.6760
116 889 15517.8785
117 170 385.7499
118 155 883.6620
119 190 1791.7171
120 130 39.5717
121 390 7790.0530
122 301 2140.8572
123 54 146.9180
124 227 2096.7663
125 142 137.3667
126 184 686.0022
127 741 11632.5646
128 868 12055.7978
129 230 2694.1499
130 121 775.2639
131 320 2268.7815
132 126 600.2752
133 440 5948.6031
134 127 769.9174
135 134 947.6095
136 150 12.5915
137 140 1063.6847
138 110 709.7430
139 320 33.7286
140 250 643.7574
141 232 1341.7364
142 188 273.6092
143 250 918.2342
144 377 4542.3341
145 90 216.5619
146 140 1085.1060
147 90 47.5194
148 90 389.1710
149 70 83.0250
150 90 352.0833
151 110 333.8702
152 150 892.2187
153 101 400.3691
154 377 5340.5519
155 118 395.6098
156 290 5053.6038
157 209 1389.3895
158 150 1186.6109
159 150 174.0788
160 79 348.1974
161 150 982.9983
162 91 101.6220
163 59 89.2497
164 218 1819.1563
165 351 724.7652
166 873 19068.0804
167 130 517.2288
168 68 88.1305
169 126 577.9953
170 120 619.6031
171 227 3046.9694
172 198 657.9971
173 132 139.1041
174 121 56.8530
175 150 520.1120
176 100 494.6983
177 38 50.8206
178 70 297.4746
179 355 6411.2211
180 284 313.1763
181 122 507.3627
182 75 229.6687
183 160 1161.5056
184 140 269.8692
185 520 6668.7043
186 99 573.6990
187 182 536.2112
188 80 26.1865
189 514 8536.0788
190 96 138.3053
191 50 72.8994
192 272 2044.8960
193 226 2129.4675
194 194 718.8476
195 164 586.9689
196 96 473.7607
197 107 178.4737
198 108 441.1866
199 167 935.5294
200 98 257.4284
201 82 11.5542
202 482 5006.1329
203 72 147.6906
204 50 8.1763
205 130 1053.8533
206 230 1008.1181
207 50 62.7081
208 240 1826.0250
209 190 992.4509
210 190 2163.5988
211 240 2062.7216
212 74 265.5602
213 139 1086.8383
214 339 3107.7165
215 260 2845.7147
216 132 768.3846
217 550 18251.5727
218 420 3021.8060
219 152 162.1025
220 12 8.2262
221 90 377.8239
222 5 1.5545
223 128 868.4673
224 100 568.4633
225 120 274.4057
226 100 384.5318
227 320 1529.5475
228 835 29973.1931
229 740 16370.3156
230 223 1579.0424
231 100 149.9867
232 390 8568.8202
233 140 143.1610
234 304 3717.5043
235 120 661.3181
236 403 5308.5580
237 21 3.3737
238 246 2155.2118
239 160 812.2511
240 1019 15309.0652
241 34 44.2538
242 120 587.7559
243 68 219.4661
244 910 10667.1605
245 302 5275.1337
246 778 2666.5309
247 101 375.2117
248 1310 502.3570
249 20 23.0685
250 278 3139.7753
251 81 122.9294
252 290 2277.6746
253 100 469.4087
254 372 1575.2265
255 72 180.2452
256 28 19.8452
257 90 454.3976
258 250 722.1530
259 144 103.2209
260 303 3234.2887
261 220 834.0616
262 58 148.4840
263 224 1611.1240
264 211 322.4739
265 99 562.1327
266 44 71.5080
267 120 37.2985
268 70 140.1336
269 421 9506.2218
270 231 1646.4705
271 214 2208.1305
272 196 2014.8996
273 280 52.3562
274 398 8610.8430
275 72 233.3752
276 280 4778.5759
277 356 4193.9684
278 193 1118.8365
279 140 442.3494
280 130 981.1682
281 300 783.1136
282 456 5233.4298
283 7 0.7884
284 170 621.4758
285 252 3185.7134
286 210 2460.1771
287 308 4762.2506
288 308 2146.3698
289 121 573.4833
290 52 72.1706
291 426 7746.8584
292 104 502.7746
293 1386 405.6373
294 527 2367.7844
295 968 44001.1177
296 1047 21249.1526
297 538 3584.5298
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
