<number of tasks>
297
<cycle time>
2402
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 270 8534.9017
2 270 12075.3779
3 130 642.6559
4 148 2356.3158
5 190 6318.9709
6 293 1574.8173
7 348 18704.6454
8 182 3843.4808
9 490 53372.9272
10 212 5103.8234
11 248 9875.9192
12 248 12994.1195
13 248 11494.2421
14 248 10720.4178
15 248 9976.9069
16 268 10917.5638
17 268 14294.7114
18 268 11051.8497
19 288 5624.4799
20 248 7715.0842
21 268 13449.7488
22 60 722.1318
23 268 7997.9703
24 240 12508.4397
25 240 78.8571
26 171 201.3280
27 490 18943.1718
28 182 7134.8021
29 170 3631.2475
30 306 22438.4712
31 108 601.6003
32 248 11930.3293
33 190 2488.4781
34 240 11869.7465
35 339 6945.2699
36 288 18159.2819
37 248 1458.8959
38 455 12727.9984
39 268 7692.0579
40 270 15186.9812
41 180 2436.4741
42 121 2776.1490
43 270 1539.8056
44 440 11629.2658
45 249 5383.8637
46 194 148.5983
47 162 1122.6681
48 130 1866.3378
49 388 7771.2123
50 90 275.3203
51 212 1583.6983
52 246 5972.7251
53 188 706.3214
54 270 2307.2174
55 160 525.0014
56 79 1445.8538
57 466 12278.2771
58 240 14051.6047
59 137 2822.9456
60 184 7229.0062
61 110 1868.1999
62 275 3803.4139
63 149 2952.0103
64 280 1779.1559
65 119 609.1347
66 184 1224.6841
67 140 1980.3393
68 150 1966.6528
69 190 7606.2802
70 150 3499.0202
71 150 24.0918
72 284 1984.5497
73 192 8588.3894
74 347 83.2165
75 232 6062.2113
76 140 3141.6184
77 608 52070.3399
78 80 1370.8167
79 40 225.8533
80 130 583.9206
81 110 2911.0350
82 350 16116.8955
83 140 1465.5125
84 240 13793.4998
85 240 13015.4315
86 90 762.8606
87 54 383.2149
88 294 12757.0916
89 203 9683.1186
90 150 2153.6516
91 270 8728.0955
92 155 4990.3143
93 190 4452.1265
94 78 785.2936
95 140 2301.3209
96 241 12225.1358
97 430 15864.6108
98 90 669.1066
99 110 584.5176
100 9 14.4464
101 430 9237.8700
102 130 199.0975
103 289 5833.0466
104 110 1523.8824
105 160 2276.4991
106 442 30525.4693
107 159 481.5829
108 250 11724.5107
109 190 3379.7330
110 184 7130.9462
111 690 80382.6838
112 72 373.5062
113 190 5604.7736
114 190 2318.9297
115 90 1864.6433
116 889 12774.3038
117 170 5522.7518
118 155 1897.9491
119 190 7724.7087
120 130 544.7480
121 390 6847.0998
122 301 1506.9987
123 54 31.4246
124 227 5551.1511
125 142 1272.5243
126 184 1288.9985
127 741 12518.1701
128 868 137128.8189
129 230 13155.3174
130 121 1897.9377
131 320 14493.1417
132 126 3667.5370
133 440 16425.1641
134 127 1420.0474
135 134 233.6285
136 150 605.7408
137 140 3386.3860
138 110 720.8182
139 320 11679.9205
140 250 11746.0566
141 232 6267.5964
142 188 3691.7711
143 250 9300.3787
144 377 11414.4889
145 90 1107.4649
146 140 1538.5216
147 90 550.7230
148 90 2014.6032
149 70 1162.5603
150 90 587.7915
151 110 1117.5757
152 150 4640.7304
153 101 714.9280
154 377 25169.9888
155 118 1323.4422
156 290 10852.0738
157 209 1271.8933
158 150 4501.7521
159 150 4697.0037
160 79 902.8671
161 150 1050.9187
162 91 1458.8439
163 59 855.3227
164 218 11241.5093
165 351 21148.8234
166 873 46052.9181
167 130 1938.1408
168 68 65.1438
169 126 1153.9813
170 120 2909.3701
171 227 4349.0699
172 198 1739.3592
173 132 2083.9099
174 121 1413.5076
175 150 2140.0609
176 100 1999.4823
177 38 80.3618
178 70 408.0575
179 355 566.3515
180 284 5587.4674
181 122 145.9916
182 75 498.9714
183 160 958.6499
184 140 2825.8714
185 520 50758.7199
186 99 1160.9527
187 182 4235.6591
188 80 1275.5087
189 514 61026.1711
190 96 845.8734
191 50 582.0224
192 272 16405.6951
193 226 10860.3655
194 194 7878.5345
195 164 5036.5643
196 96 1898.6098
197 107 105.0374
198 108 1358.5854
199 167 6744.2365
200 98 1468.7767
201 82 1634.0069
202 482 317.5564
203 72 283.3055
204 50 555.5750
205 130 2421.4708
206 230 3986.9624
207 50 452.4019
208 240 13893.4291
209 190 7.7811
210 190 5816.7454
211 240 11615.3326
212 74 1036.5536
213 139 3534.9418
214 339 14047.3109
215 260 7813.7298
216 132 3974.5757
217 550 72574.5896
218 420 4404.3923
219 152 4576.5351
220 12 17.2291
221 90 633.6284
222 5 3.6968
223 128 1904.7986
224 100 975.3787
225 120 2283.2588
226 100 263.8052
227 320 19235.4234
228 835 128130.5860
229 740 59909.9199
230 223 786.1087
231 100 1931.9686
232 390 1695.5999
233 140 1530.5934
234 304 17510.5641
235 120 2375.9396
236 403 6927.6105
237 21 17.2419
238 246 1305.3536
239 160 3228.5933
240 1019 176359.5403
241 34 34.5661
242 120 667.4368
243 68 935.4891
244 910 161971.4268
245 302 19411.9788
246 778 126373.3428
247 101 543.3945
248 1310 143923.6528
249 20 77.3999
250 278 5967.7421
251 81 35.6288
252 290 5215.3116
253 100 2107.5418
254 372 14141.0839
255 72 438.7729
256 28 38.2193
257 90 1158.5814
258 250 14115.8186
259 144 3159.4645
260 303 9686.1543
261 220 9710.7612
262 58 732.2034
263 224 4787.4526
264 211 10321.1049
265 99 699.3424
266 44 333.2667
267 120 3071.5984
268 70 937.1382
269 421 9122.8828
270 231 12375.7967
271 214 5368.1495
272 196 4227.8735
273 280 1050.7909
274 398 28662.3871
275 72 159.5618
276 280 1346.7268
277 356 18478.5114
278 193 297.5483
279 140 4848.2462
280 130 3853.1095
281 300 19097.2368
282 456 24229.5372
283 7 6.6006
284 170 4833.0581
285 252 3850.7191
286 210 4906.3104
287 308 16749.0450
288 308 22900.5421
289 121 3212.5585
290 52 580.3300
291 426 28622.5214
292 104 86.9073
293 1386 207989.7989
294 527 69412.3686
295 968 105233.6648
296 1047 204249.4771
297 538 11803.8166
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
