<number of tasks>
148
<cycle time>
97
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 7.6500
2 30 13.9545
3 7 2.4813
4 47 18.6218
5 29 17.4723
6 8 3.8285
7 39 78.3742
8 37 48.0537
9 32 40.8302
10 29 32.0482
11 17 15.0617
12 11 1.2021
13 32 35.1651
14 15 1.9874
15 53 3.1233
16 53 172.0253
17 8 3.6422
18 24 27.0351
19 24 25.4912
20 8 1.2118
21 7 2.3751
22 8 3.5404
23 14 10.3024
24 13 5.0070
25 10 2.7482
26 25 38.2576
27 11 1.1457
28 25 28.1870
29 11 4.3391
30 29 49.0339
31 25 15.4755
32 10 1.3193
33 14 5.0918
34 41 101.0774
35 42 51.7945
36 47 80.8180
37 7 2.6896
38 80 44.2653
39 7 1.0951
40 41 42.5422
41 47 40.1029
42 16 13.1128
43 32 16.8776
44 66 85.1686
45 80 0.7914
46 7 0.5179
47 41 57.1199
48 13 6.1892
49 47 1.5738
50 33 46.4628
51 34 54.1454
52 11 2.3284
53 18 15.2896
54 25 4.7833
55 7 1.1714
56 28 13.4384
57 12 0.2246
58 52 134.0118
59 14 4.7543
60 3 0.3679
61 3 0.1330
62 8 1.8098
63 16 7.6259
64 33 11.1327
65 8 1.0113
66 18 5.9639
67 10 0.2917
68 14 6.0409
69 28 23.4605
70 11 5.2895
71 18 8.5490
72 25 27.9547
73 40 9.4792
74 40 96.6449
75 1 0.0136
76 5 0.2340
77 28 24.5380
78 8 3.6598
79 81 38.7595
80 7 1.0082
81 26 11.4538
82 10 4.9465
83 21 18.0830
84 26 14.5603
85 20 18.8809
86 21 21.9222
87 47 107.7629
88 23 6.5203
89 13 0.0981
90 19 13.6974
91 15 7.6233
92 35 9.3267
93 26 17.7808
94 46 99.5645
95 20 20.8177
96 31 36.8256
97 19 0.0628
98 34 57.2151
99 51 54.2983
100 39 19.1018
101 30 8.8102
102 26 18.2331
103 13 5.6484
104 45 120.8151
105 58 87.0700
106 28 36.5494
107 8 3.1737
108 83 9.7620
109 40 24.6783
110 34 26.7174
111 23 0.1049
112 62 130.6624
113 11 0.1513
114 19 2.3424
115 14 9.6920
116 31 52.6681
117 32 37.7743
118 26 5.0929
119 55 130.4281
120 31 47.7440
121 32 9.1193
122 26 17.8343
123 19 2.3066
124 14 7.7754
125 19 7.6671
126 48 120.0869
127 55 3.9883
128 8 1.7653
129 11 2.9774
130 27 35.5943
131 18 20.1311
132 36 47.0106
133 23 10.5299
134 20 3.0436
135 46 80.8400
136 64 218.8819
137 22 29.0543
138 15 11.3402
139 34 57.8667
140 22 28.6054
141 51 22.9869
142 48 53.2821
143 64 91.2037
144 70 61.5497
145 37 78.7190
146 64 155.2871
147 78 14.9225
148 78 40.7917
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
