<number of tasks>
50
<cycle time>
1000
<order strength>
0.602
<z_alpha>
1.960
<task times>
1 129 470.3509
2 32 41.4761
3 247 3327.3736
4 49 47.3350
5 247 3545.1347
6 173 1534.6357
7 56 63.2080
8 161 851.5102
9 490 8363.7795
10 202 69.3719
11 75 119.9109
12 104 669.6186
13 58 92.3856
14 223 1787.2866
15 72 135.2277
16 190 154.0994
17 140 639.1093
18 73 325.0533
19 86 81.2034
20 421 7400.5824
21 522 16599.0064
22 410 7235.6562
23 258 324.1500
24 69 38.9071
25 171 1724.0353
26 528 6525.4960
27 58 24.2840
28 83 398.4801
29 423 9175.7073
30 233 1971.6269
31 235 2700.8148
32 23 16.9031
33 216 391.0692
34 183 1954.0025
35 184 1051.9655
36 58 47.7969
37 231 2074.1934
38 497 13814.7139
39 44 120.8539
40 474 7216.6048
41 237 2648.8882
42 179 1674.7298
43 34 20.6497
44 471 145.2256
45 48 121.2252
46 282 1203.3392
47 62 41.0639
48 31 44.8874
49 191 152.2279
50 263 791.4159
<precedence relations>
1,6
2,8
3,7
3,14
3,15
4,9
4,10
4,11
5,9
5,10
5,11
6,12
7,13
8,14
9,14
9,15
10,14
10,15
11,14
11,15
12,18
13,17
14,16
14,18
14,19
15,18
15,19
16,20
17,21
18,21
18,22
19,21
20,23
21,25
21,27
22,24
22,25
22,26
22,27
23,30
24,31
25,28
25,32
25,33
25,37
26,29
27,32
27,47
28,34
29,35
30,37
31,37
32,36
32,46
33,38
33,42
33,45
34,41
35,39
36,40
37,42
37,43
38,41
38,43
38,46
39,44
40,45
42,46
43,47
43,49
44,48
45,49
45,50
46,49
46,50
47,50
<end>
